developer,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01
dev_coderealm,0,0,0,0,0,0,0,0,0,0,3,0
dev_ricmello,0,0,0,1,0,0,0,0,0,0,0,0
dev_gruselhaus,0,0,0,0,0,0,0,1,0,0,0,0
dev_alex-all3dp,0,0,0,0,0,0,2,0,0,0,0,0
dev_Zkang0729,0,0,0,0,0,0,0,1,0,0,0,0
dev_zacdemi,0,1,0,0,0,0,0,0,0,0,0,0
dev_scramble45,2,0,0,0,0,0,0,0,0,0,0,0
dev_SquidwardHill,0,1,0,0,0,0,0,0,0,0,0,0
dev_np42,0,0,2,0,0,0,0,0,0,0,0,0
dev_egemon,1,0,0,0,0,0,0,0,0,0,0,1
dev_backbone87,0,1,1,0,0,0,0,0,0,0,0,0
dev_soffieprincess02,0,0,0,0,0,0,0,1,0,0,0,0
dev_a-eid,1,0,0,0,0,0,0,0,0,0,0,0
dev_inferusvv,0,0,0,0,0,1,0,0,0,0,0,0
dev_jhonmer-araujo,0,0,0,0,0,0,0,1,0,0,0,0
dev_PabloJomer,1,0,0,0,0,0,0,0,0,0,0,0
dev_ckpwong,0,0,1,0,0,0,0,0,0,0,0,0
dev_feugy,0,0,0,1,0,0,0,0,0,0,0,0
dev_orditeck,0,0,0,1,0,0,0,0,0,0,0,0
dev_ferretwithaberet,0,0,0,0,0,0,0,0,0,2,0,0
dev_mnlttt,1,0,0,0,5,0,0,0,0,0,0,0
dev_jonny-harte,0,0,0,0,0,0,0,0,0,1,0,0
dev_jhyman2,0,0,0,0,3,0,0,0,0,0,0,0
dev_JounQin,0,1,4,0,1,0,1,1,0,0,0,1
dev_charles-cit,1,0,0,0,0,0,0,0,0,0,0,0
dev_pakyinwww,0,0,0,1,0,0,0,0,0,0,0,0
dev_St80ene,0,0,0,0,0,1,0,0,0,0,0,0
dev_ajesamann,0,0,0,0,0,0,0,0,2,0,0,0
dev_rdmurphy,0,0,0,1,0,0,0,0,0,0,0,0
dev_ahaseeb001,0,0,0,0,0,0,0,0,0,0,0,1
dev_sliminas,0,0,1,0,0,0,0,0,0,0,0,0
dev_builtschlegel,0,0,0,0,1,0,0,0,0,0,0,0
dev_cmacdonnacha,0,0,0,0,0,0,0,3,0,0,0,0
dev_markwoon,0,0,0,0,1,0,0,0,0,0,0,0
dev_jmtelljohann,0,0,1,0,0,0,0,0,0,0,0,0
dev_kj800x,0,0,0,0,0,1,0,0,0,0,0,0
dev_andershoedholt,1,0,0,0,0,0,0,0,0,0,0,0
dev_MrCoder,0,1,0,0,0,0,0,0,0,0,0,0
dev_nthornton2010,0,0,0,0,0,0,0,0,0,0,1,0
dev_shukla-yogesh,0,0,0,0,1,0,0,0,0,0,0,0
dev_glensc,0,0,0,0,0,0,0,0,1,0,1,0
dev_sebreens,0,0,0,0,1,0,0,0,0,0,0,0
dev_christian-hawk,0,0,0,0,0,0,0,1,0,0,0,0
dev_dolegi,1,0,0,0,0,0,0,0,0,0,0,0
dev_balzdur,0,1,0,0,0,0,0,0,0,0,0,0
dev_dacevedo12,0,0,0,0,0,1,0,0,0,0,0,0
dev_Chris-Thompson-bnsf,0,0,1,0,0,0,0,0,0,0,0,0
dev_Ubax,0,0,0,0,0,0,0,32,0,0,0,0
dev_peaceful-james,0,0,0,0,0,0,0,1,0,0,0,0
dev_chrisblossom,0,0,0,0,0,1,0,0,0,0,0,0
dev_alexander-akait,2,7,0,0,9,2,10,6,0,2,10,0
dev_SuperITMan,0,1,0,0,0,0,0,0,0,0,0,0
dev_ljharb,6,22,16,12,15,8,26,6,3,9,22,5
dev_mayureshhalarnkar,0,0,0,0,0,1,0,0,0,0,0,0
dev_hussainahmad,1,0,0,0,0,0,0,0,0,0,0,0
dev_icetbr,0,0,0,0,0,1,0,0,0,0,0,0
dev_iamabdulhaseeb,1,0,0,0,0,0,0,0,0,0,0,0
dev_afc163,0,0,1,0,0,0,0,0,0,0,0,0
dev_Stas-Buzunko,1,0,0,0,0,0,0,0,0,0,0,0
dev_PatrLind,0,0,0,0,0,0,0,0,0,2,0,0
dev_mebsahle,0,0,0,0,0,1,0,0,0,0,0,0
dev_JLHwung,0,2,4,12,2,7,3,0,0,1,10,0
dev_najibla,0,2,0,0,0,0,0,0,0,0,0,0
dev_ArtemKosiakevych,0,0,0,1,0,0,0,0,0,0,0,0
dev_my-name-is-nheo,0,0,1,0,0,0,0,0,0,0,0,0
dev_SpeedOfSpin,0,0,0,0,0,0,0,0,0,0,0,1
dev_orzhtml,0,0,1,0,0,0,0,0,0,0,0,0
dev_PrzemyslawSarnacki,0,0,0,1,0,0,0,0,0,0,0,0
dev_jkadamczyk,8,0,0,0,2,0,0,0,0,0,0,0
dev_kmannislands,0,0,0,0,0,0,0,0,1,0,0,0
dev_novaknole,0,0,0,0,3,0,0,0,0,0,0,0
dev_pranas,0,0,0,0,0,0,0,0,0,0,0,1
dev_efraindx,0,0,0,0,0,0,1,0,0,0,0,0
dev_DylanCulfogienis,0,0,0,0,1,0,0,0,0,0,0,0
dev_kloots,0,0,1,0,0,0,0,0,0,0,0,0
dev_sansui-orz,0,0,0,0,0,0,0,0,0,0,0,1
dev_wanglong167,0,0,1,0,0,0,0,0,0,0,0,0
dev_y1n0,0,0,0,1,0,0,0,0,0,0,0,0
dev_mo-sharif,0,1,0,0,0,0,0,0,0,0,0,0
dev_Lutic,0,1,0,0,0,0,0,0,0,0,0,0
dev_denhub,0,0,0,0,0,0,1,0,0,0,0,0
dev_mudssky,0,0,0,1,0,0,0,0,0,0,0,0
dev_sally2015,0,0,0,0,0,0,0,0,0,0,0,1
dev_DoctorDerek,0,0,0,15,1,0,3,0,0,0,0,0
dev_ernestasgobionis,0,0,0,0,0,0,0,0,0,0,0,1
dev_nicolo-ribaudo,3,1,5,9,5,5,0,3,0,1,0,0
dev_rytisbac,0,0,1,0,0,0,0,0,0,0,0,0
dev_josdejong,0,0,0,1,0,0,0,0,0,0,0,0
dev_hanoisteve,0,1,0,0,0,0,0,0,0,0,0,0
dev_McTango-AR,0,0,0,0,0,0,0,1,0,0,0,0
dev_aarpitgoel,0,1,0,0,0,0,0,0,0,0,0,0
dev_AhmedBHameed,0,0,0,0,0,0,0,0,1,0,0,0
dev_sonnen-athene,0,0,0,0,0,0,0,0,0,0,1,0
dev_Yuliang-Lee,0,0,0,0,0,0,0,0,0,0,1,0
dev_arnaudbzn,0,0,0,0,2,0,0,0,0,0,0,0
dev_neilveil,0,0,1,0,0,0,0,0,0,0,0,0
dev_kiskoza,0,0,0,0,0,0,0,0,0,0,1,1
dev_anastasiia-tripuz,0,0,0,0,0,0,1,0,0,0,0,0
dev_namcusamlc,0,0,0,0,0,0,0,0,0,1,0,0
dev_mikeriley131,0,1,0,0,0,0,0,0,0,0,0,0
dev_andrewdingcanada8,0,0,0,0,1,0,0,0,0,0,0,0
dev_omarrendon,0,0,0,0,0,0,0,0,0,0,0,1
dev_ecstoic47,0,0,0,0,0,0,1,0,0,0,0,0
dev_isotopeee,0,0,0,0,0,0,0,0,0,0,0,1
dev_marc-wittwer,0,0,1,0,0,0,0,0,0,0,0,0
dev_izakfilmalter,0,0,0,0,0,0,0,0,0,1,1,0
dev_DonikaV,0,0,0,0,0,0,0,0,0,0,3,0
dev_cronon,0,0,0,0,0,0,0,1,0,0,0,0
dev_aditya1711,0,0,0,0,1,0,0,0,0,0,0,0
dev_jesusrv92,0,0,0,2,0,0,0,0,0,0,0,0
dev_Rimin,0,0,3,0,0,0,0,0,0,0,0,0
dev_Narretz,0,0,0,0,0,0,0,1,0,0,0,0
dev_leevers,0,0,2,0,0,0,0,0,0,0,0,0
dev_anatooly,0,0,0,0,0,0,0,0,0,0,1,0
dev_tomaszczechowski,0,0,0,0,0,0,0,1,0,0,0,0
dev_DevRMahdi,0,0,0,0,1,0,0,0,0,0,0,0
dev_manutero,0,0,1,0,0,0,0,0,0,0,0,0
dev_voxpelli,0,1,3,0,0,0,0,0,0,0,0,0
dev_arlukin,0,0,0,0,1,0,0,0,0,0,0,0
dev_craig552uk,0,0,0,0,1,0,0,0,0,0,0,0
dev_tharrison4815,0,0,0,0,0,0,1,0,0,0,0,0
dev_Slayug,0,0,0,0,0,0,0,1,0,0,0,0
dev_adrianolangaro1,0,0,1,0,0,0,0,0,0,0,0,0
dev_ydmitry,0,0,0,0,1,0,0,0,0,0,0,0
dev_karo-dc,0,3,0,0,0,0,0,0,0,0,0,0
dev_sherrodejjohnson,0,0,0,0,0,0,0,0,0,0,1,0
dev_hongrunhui,0,0,0,0,2,0,0,0,0,0,0,0
dev_mysterycommand,0,0,1,0,0,0,0,0,0,0,0,0
dev_ramesius,0,0,0,0,0,0,0,0,0,0,0,1
dev_Awen-hub,0,0,0,0,0,0,0,0,0,0,0,1
dev_rhuanbarreto,0,0,0,0,0,0,0,3,0,0,0,0
dev_JetPlaneJJ,0,0,0,0,0,0,0,0,0,1,0,0
dev_jhodapp,1,0,0,0,0,0,0,0,0,0,0,0
dev_Mandra-dev,0,0,0,0,0,0,0,0,1,0,0,0
dev_honia19,0,2,0,0,0,0,0,0,0,0,0,0
dev_rvaidya-perfectserve,0,0,0,0,0,0,0,0,0,1,0,0
dev_EchoZhaoH,0,0,0,0,0,0,0,0,0,0,0,1
dev_kmkrish007,1,0,0,0,0,0,0,0,0,0,0,0
dev_AbdelhayA0100,0,0,0,2,0,0,0,0,0,0,0,0
dev_thahaac,0,0,0,0,0,0,0,0,0,0,3,0
dev_erkie,0,0,1,0,0,0,0,0,0,0,0,0
dev_ahermant,0,0,0,0,0,1,0,0,0,0,0,0
dev_Sufiane,0,0,0,1,0,0,0,0,0,0,0,0
dev_SudoPlz,0,0,0,0,0,1,0,0,0,0,0,0
dev_h0nor,0,0,0,0,0,0,0,1,0,0,0,0
dev_anwersolangi,0,0,0,0,0,0,0,0,1,0,0,0
dev_itsluispatricio,0,0,0,1,0,0,0,0,0,0,0,0
dev_BurntCoffee543,0,0,0,0,0,1,0,0,0,0,0,0
dev_Jolg42,0,0,0,0,0,0,1,0,0,0,0,0
dev_michaelknoch,0,0,0,0,0,0,0,0,0,0,0,1
dev_LuisValgoi,0,0,0,0,1,0,0,0,0,0,0,0
dev_anbraten,0,0,1,0,0,0,0,0,0,0,0,0
dev_hueniverse,0,0,0,0,0,0,0,0,0,0,0,2
dev_jamo,0,0,0,0,0,0,2,0,0,0,0,0
dev_systemride,0,0,0,0,0,0,0,0,0,0,4,0
dev_tehlordvortex,0,0,0,0,1,0,0,0,0,0,0,0
dev_nemchik,0,2,0,8,0,0,0,0,0,0,1,0
dev_jpribyl,0,0,1,0,0,0,0,0,0,0,0,0
dev_Hanv2itedu,0,0,0,0,0,0,0,0,0,0,0,1
dev_moak,0,0,0,1,0,0,0,0,0,0,0,0
dev_sudheerpal,2,0,0,0,0,0,0,0,0,0,0,0
dev_DmitryOlkhovoi,0,0,2,0,0,0,0,0,0,0,0,0
dev_scottbarrow,0,0,0,0,0,1,0,0,0,0,0,0
dev_aamagda,0,0,0,0,0,0,0,0,0,0,0,2
dev_seancheung,0,0,0,0,0,1,0,0,0,0,0,0
dev_xinkule,0,0,0,0,0,0,1,0,0,0,0,0
dev_jadonk,0,0,4,0,0,0,0,0,0,0,0,0
dev_RWOverdijk,0,0,0,0,0,0,0,0,1,0,0,0
dev_artificial-aidan,0,0,0,0,0,0,0,3,0,0,0,0
dev_BricePissard,0,0,0,0,0,0,0,0,0,0,0,2
dev_Navipro70,0,0,0,0,0,0,1,0,0,2,0,0
dev_PixelDev0,2,0,0,0,0,0,0,0,0,0,0,0
dev_emanuallan,0,0,0,0,0,0,0,0,0,0,4,0
dev_timo-kang,0,0,0,0,0,0,0,0,0,0,0,1
dev_fi-nik,1,0,0,0,0,0,0,0,0,0,0,0
dev_malept,0,18,3,3,18,7,34,7,5,1,7,3
dev_weibeu,0,1,0,0,0,0,0,0,0,0,0,0
dev_thierrylamarre,0,0,0,0,0,0,0,0,0,0,3,0
dev_jawnsy,0,0,0,0,1,0,0,0,0,0,0,0
dev_ankitjena,0,0,0,0,0,0,0,0,1,0,0,0
dev_typicode,273,111,155,48,53,31,60,12,14,6,1,0
dev_Nanchenk,0,0,2,0,0,0,1,0,0,0,0,0
dev_emartini,0,0,0,0,0,0,1,0,0,0,0,0
dev_serdarosmanonur,0,0,0,0,0,0,0,1,0,0,0,0
dev_jonnytest1,0,0,0,0,0,0,0,0,0,1,0,0
dev_nerdess,0,0,0,0,1,0,0,0,0,0,0,0
dev_kalm42,0,0,0,0,1,0,0,0,0,0,0,0
dev_stevecondylios,0,0,0,0,1,0,0,0,0,0,0,0
dev_UsamaHameed,0,0,2,0,0,0,0,0,0,0,0,0
dev_pddpd,0,0,0,0,0,0,0,0,1,0,0,0
dev_mdblr,0,0,0,1,0,0,0,0,0,0,0,0
dev_ikimiler,0,0,0,0,0,0,0,0,1,0,0,0
dev_Aghassi,0,0,0,0,0,0,0,0,0,0,1,0
dev_Minori-ty,0,0,0,0,0,0,0,0,1,0,0,0
dev_Ajeossi-Mz,0,0,0,0,0,0,0,0,0,1,0,0
dev_hekike,2,0,0,1,2,0,0,0,0,0,0,0
dev_mmarchini,0,0,3,0,0,0,0,0,14,0,0,0
dev_YLzpppp,0,0,0,0,0,0,0,0,0,0,0,1
dev_luizwbr,0,0,0,0,0,2,0,0,0,0,0,0
dev_tomaszdudek7,0,0,0,0,0,0,0,0,0,0,1,0
dev_williamdes,0,0,0,0,1,0,0,0,0,0,0,0
dev_otakustay,0,0,1,0,0,0,0,0,0,0,0,0
dev_soheil06791,1,0,0,0,0,0,0,0,0,0,0,0
dev_OmgImAlexis,0,0,0,0,0,0,0,0,0,0,0,1
dev_andyngdz,0,0,0,0,1,0,0,0,0,0,0,0
dev_cwagner22,1,0,0,0,0,0,0,0,0,0,0,0
dev_anshumanv,0,0,0,0,0,0,0,1,0,0,0,0
dev_SkeLLLa,0,0,0,1,0,0,0,0,0,0,0,0
dev_onigoetz,0,0,0,0,0,0,0,0,0,0,0,5
dev_baralong,0,0,1,0,0,0,0,0,0,0,0,0
dev_borishere,0,0,0,1,0,0,0,0,0,0,0,0
dev_josuevalrob,0,1,0,0,0,0,0,0,0,0,0,0
dev_bnbarak,0,2,0,0,0,0,0,0,0,0,0,0
dev_WenLonG12345,0,0,0,0,0,0,0,0,0,0,0,1
dev_eueid,0,1,0,0,0,0,0,0,0,0,0,0
dev_1alexvash,0,0,0,2,0,0,0,0,0,0,0,0
dev_john-cognizant,0,0,0,0,0,0,0,0,0,0,0,1
dev_PradeepJaiswar,0,1,0,0,0,0,0,0,0,0,0,0
dev_Stanisds12,0,0,0,0,0,0,1,0,0,0,0,0
dev_jantimon,0,0,0,0,0,0,0,0,1,0,0,0
dev_nlf,12,6,0,0,0,0,0,0,0,0,0,0
dev_TimvdLippe,0,0,0,0,1,0,0,0,0,0,0,0
dev_JamiesWhiteShirt,0,0,0,0,0,0,0,0,0,0,1,0
dev_vigzmv,0,0,0,0,6,0,0,0,0,0,0,0
dev_avakin,0,0,0,0,0,1,0,0,0,0,0,0
dev_bennycode,0,0,0,2,0,0,0,0,0,0,0,0
dev_CarlosAlberto1x9,0,0,0,0,0,1,0,0,0,0,0,0
dev_rebekahw,0,0,0,0,0,0,0,0,0,0,0,1
dev_adamesque,0,0,0,1,0,0,0,0,0,0,0,0
dev_f0x52,0,0,0,0,0,3,0,0,0,0,0,0
dev_nmhung2022,0,0,0,0,0,1,0,0,0,0,0,0
dev_bgalek,0,0,0,0,1,0,1,0,0,0,0,0
dev_TNicholson11,0,0,0,1,0,1,1,0,0,0,0,0
dev_stephenkopylov,0,0,0,0,0,0,0,0,0,0,1,1
dev_mikeaustin,0,0,0,0,0,1,0,0,0,0,0,0
dev_philvoyer,2,0,0,0,0,0,0,0,0,0,0,0
dev_walkerrandolphsmith,0,0,0,0,2,0,0,0,0,0,0,0
dev_DaiQiangReal,0,0,0,0,0,0,0,0,0,0,0,1
dev_satya164,0,5,0,0,0,0,0,2,0,0,0,0
dev_yoavain,0,0,1,0,0,0,0,0,0,0,0,0
dev_rahulgajjar,0,0,0,0,0,0,0,0,1,0,0,0
dev_ulbekovad,0,1,0,0,0,0,0,0,0,0,0,0
dev_brpsmith,0,0,0,0,0,0,0,0,0,0,1,0
dev_zxf4399,0,9,0,0,0,0,0,0,0,0,0,0
dev_shivapoudel,0,0,0,0,2,0,3,0,0,0,0,0
dev_gaspard-hk,0,0,0,1,0,0,0,0,0,0,0,0
dev_stereodenis,0,1,0,0,0,0,0,0,0,0,0,0
dev_duc-talentwunder,0,0,0,0,1,0,0,0,0,0,0,0
dev_paimon0715,0,0,0,0,0,0,1,0,0,0,0,0
dev_Avivhdr,0,0,0,0,0,0,0,0,1,0,1,0
dev_inhaq,0,2,0,0,0,0,0,0,0,0,0,0
dev_mordv,0,0,0,0,0,1,0,0,0,0,0,0
dev_mazzomix,0,0,0,0,0,0,0,0,0,0,3,0
dev_anirudh1200,0,0,3,0,0,0,0,0,0,0,0,0
dev_JoCa96,0,0,0,0,0,0,1,0,0,0,0,0
dev_JanFellner,0,0,2,0,0,0,0,0,0,0,0,0
dev_mdurchholz,0,1,0,0,0,0,0,0,0,0,0,0
dev_GreatDseven,0,0,0,0,0,0,0,0,0,0,1,0
dev_deltakroneker,1,0,0,0,0,0,0,0,0,0,0,0
dev_darcyclarke,1,0,0,0,0,0,0,0,0,0,0,0
dev_lincolnBerlick,0,0,0,0,0,0,0,0,0,0,1,0
dev_paulsmithkc,0,0,0,0,0,0,0,2,0,0,0,0
dev_shuidaan,0,1,0,0,0,0,0,0,0,0,0,0
dev_arvinsim,1,1,0,0,0,0,0,0,0,0,0,0
dev_hervegbedji,0,0,0,0,0,1,0,0,0,0,0,0
dev_aleksblendwerk,0,0,0,0,1,0,0,0,0,0,0,0
dev_andresmatasuarez,0,0,0,0,0,0,0,1,0,0,0,0
dev_patrickjaja,0,0,0,0,1,0,0,0,0,0,0,0
dev_adamreisnz,0,0,0,0,1,0,0,0,0,0,0,0
dev_iliaskarim,0,0,0,0,0,0,0,0,1,0,0,0
dev_mvoorberg,0,0,0,0,0,0,0,0,0,0,1,0
dev_Gentlee,0,0,0,0,0,0,0,0,1,0,0,0
dev_alexeyten,0,0,0,0,0,0,0,0,0,1,0,0
dev_NicholasLoh,0,0,0,1,0,0,0,0,0,0,0,0
dev_alirezaebiii,0,0,2,0,0,0,0,0,0,0,0,0
dev_wvddrss,0,0,0,0,0,0,0,0,2,0,0,0
dev_nanxiaobei,0,1,0,0,0,0,0,0,0,0,0,0
dev_balazs31,0,0,0,0,0,1,0,0,0,0,0,0
dev_MuhammadArsalan472121,0,0,0,0,0,0,0,1,0,0,0,0
dev_randombitsUK,0,0,0,0,0,0,0,0,0,0,1,0
dev_axelboc,0,0,1,0,0,0,0,0,0,0,0,0
dev_bardliu,0,0,0,0,0,0,0,0,0,0,0,2
dev_Yuweiai,0,0,1,0,0,0,0,0,0,0,0,0
dev_rationalthinker1,0,0,0,0,0,0,0,0,3,0,0,0
dev_barrettnuzum,0,0,0,0,0,0,0,0,0,0,1,0
dev_isabellaskc,0,0,0,1,0,0,0,0,0,0,0,0
dev_rpilev,0,1,0,0,0,0,0,0,0,0,0,0
dev_ceddybi,0,0,0,0,0,0,0,0,3,0,0,0
dev_YenTingWu,0,0,0,0,0,0,0,0,0,0,0,1
dev_kherock,0,0,0,0,0,0,0,0,0,1,0,0
dev_jaygupt,0,0,0,0,0,1,0,0,0,0,0,0
dev_danychi,1,0,0,0,0,0,0,0,0,0,0,0
dev_dfquicazanr,0,0,0,0,1,0,0,0,0,0,0,0
dev_Bo98,0,0,0,0,0,0,0,0,0,0,0,1
dev_Cavitt,1,0,0,0,0,0,0,0,0,0,0,0
dev_uidev547,0,0,0,0,0,0,0,0,0,0,0,2
dev_JuanCaicedo,0,0,0,1,0,0,0,0,0,0,0,0
dev_aleksandr-senichev,0,0,0,0,0,0,0,0,0,0,1,1
dev_LinusU,0,0,0,0,0,0,0,0,1,0,0,0
dev_Ashoat,0,0,0,0,0,0,2,0,0,0,0,0
dev_PeiLiao,0,0,1,0,0,0,0,0,0,0,0,0
dev_OsvaldoRino,0,0,0,1,0,0,0,0,0,0,0,0
dev_T04435,0,1,0,0,0,0,0,0,0,0,0,0
dev_dfabreguette-ap,0,0,0,0,0,0,0,0,0,0,2,0
dev_hakimehmordadi,0,0,0,0,0,0,0,5,0,0,0,0
dev_tsmartt,0,0,0,0,0,1,0,0,0,0,0,0
dev_broofa,18,5,4,0,2,5,0,0,0,0,8,1
dev_luisFebro,0,1,0,0,0,0,0,0,0,0,0,0
dev_Schwartz10,0,3,7,0,0,0,4,0,0,0,1,0
dev_grit96,0,0,0,1,0,0,0,0,0,0,0,0
dev_Yaminipodugu,0,0,0,0,1,0,0,0,0,0,0,0
dev_codinggnome,0,0,0,0,0,0,0,0,1,0,0,0
dev_gabrielgrover,0,0,0,0,0,0,1,0,0,0,0,0
dev_pribeh,0,0,0,1,0,0,0,0,0,0,0,0
dev_federicot,0,0,0,0,0,0,0,0,0,0,2,1
dev_matheusggds,0,0,0,1,0,0,0,0,0,0,0,0
dev_chgsilva,0,0,1,0,0,0,0,0,0,0,0,0
dev_MichaelDeBoey,0,0,0,0,0,0,0,9,0,0,0,0
dev_baptisteArno,0,0,0,0,0,0,0,0,0,0,0,1
dev_lucaslamar,0,0,0,0,0,1,0,0,0,0,0,0
dev_chovyprognos,0,0,0,1,0,1,1,0,0,0,0,0
dev_oskarolsson-jimdo,0,0,0,2,0,0,0,0,0,0,0,0
dev_Jackmekiss,0,0,2,0,2,0,0,0,0,0,0,0
dev_Safiul-Alam-Sarker,0,0,0,0,0,1,0,0,0,0,0,0
dev_BuistvoPloti,0,0,0,0,0,0,0,1,0,0,0,0
dev_tchittesh,0,0,0,0,0,0,1,0,0,0,0,0
dev_niekcandaele,0,0,0,1,0,0,0,0,0,0,0,0
dev_ethanneff,0,2,0,0,0,0,0,0,0,0,0,2
dev_timothyerwin,0,0,1,0,0,0,0,0,0,0,0,0
dev_nbelakovski,0,0,0,0,0,1,0,0,0,0,0,0
dev_HariBejju,0,0,0,0,0,0,1,0,0,0,0,0
dev_joy-betterhalf,0,0,0,0,0,0,0,0,0,1,0,0
dev_aniforprez,1,0,0,0,0,0,0,0,0,0,0,0
dev_Halu95,0,0,0,0,0,1,0,0,0,0,0,0
dev_neroneroffy,0,0,1,0,0,0,0,0,0,0,0,0
dev_jeremy-coleman,0,1,0,0,0,0,0,0,0,0,0,0
dev_samleurs247,0,0,0,0,0,0,0,0,0,0,0,1
dev_SeongwoonHong,0,0,0,0,0,0,0,0,1,0,0,0
dev_antoniojps,0,1,0,0,0,0,0,0,0,0,0,0
dev_ext,0,0,1,1,1,0,0,0,1,0,0,0
dev_rafahuaman,0,0,0,0,0,0,0,0,1,0,0,0
